#Network | Station | Location | Channel | Latitude | Longitude | Elevation | Depth | Azimuth | Dip | SensorDescription | Scale | ScaleFreq | ScaleUnits | SampleRate | StartTime | EndTime
Z3|MC2||HHN|38.543701|-87.874001|126.0|0.0|0.0|0.0|Guralp CMG6TD Sensor/Guralp CMG6TD Datalogger|9.40346E8|0.8|M/S|100.0|2008-04-18T00:00:00.0000|2008-05-20T23:59:59.0000
Z3|MC2||HHZ|38.543701|-87.874001|126.0|0.0|0.0|-90.0|Guralp CMG6TD Sensor/Guralp CMG6TD Datalogger|9.40346E8|0.8|M/S|100.0|2008-04-18T00:00:00.0000|2008-05-20T23:59:59.0000
Z3|MC4||HHE|38.363201|-87.8302|128.0|0.0|90.0|0.0|Guralp CMG6TD Sensor/Guralp CMG6TD Datalogger|9.40346E8|0.8|M/S|100.0|2008-04-18T00:00:00.0000|2008-05-07T23:59:59.0000
Z3|MC4||HHN|38.363201|-87.8302|128.0|0.0|0.0|0.0|Guralp CMG6TD Sensor/Guralp CMG6TD Datalogger|9.40346E8|0.8|M/S|100.0|2008-04-18T00:00:00.0000|2008-05-07T23:59:59.0000
Z3|MC4||HHZ|38.363201|-87.8302|128.0|0.0|0.0|-90.0|Guralp CMG6TD Sensor/Guralp CMG6TD Datalogger|9.40346E8|0.8|M/S|100.0|2008-04-18T00:00:00.0000|2008-05-07T23:59:59.0000
Z3|MC5||HHE|38.479801|-87.766502|131.0|0.0|90.0|0.0|Guralp CMG6TD Sensor/Guralp CMG6TD Datalogger|9.40346E8|0.8|M/S|100.0|2008-04-19T00:00:00.0000|2008-05-20T23:59:59.0000
Z3|MC5||HHN|38.479801|-87.766502|131.0|0.0|0.0|0.0|Guralp CMG6TD Sensor/Guralp CMG6TD Datalogger|9.40346E8|0.8|M/S|100.0|2008-04-19T00:00:00.0000|2008-05-20T23:59:59.0000
Z3|MC5||HHZ|38.479801|-87.766502|131.0|0.0|0.0|-90.0|Guralp CMG6TD Sensor/Guralp CMG6TD Datalogger|9.40346E8|0.8|M/S|100.0|2008-04-19T00:00:00.0000|2008-05-20T23:59:59.0000
Z3|MCGC||HHE|38.452702|-87.892303|113.0|0.0|90.0|0.0|Guralp CMG6TD Sensor/Guralp CMG6TD Datalogger|9.40346E8|0.8|M/S|100.0|2008-04-23T00:00:00.0000|2008-05-21T23:59:59.0000
Z3|MCGC||HHN|38.452702|-87.892303|113.0|0.0|0.0|0.0|Guralp CMG6TD Sensor/Guralp CMG6TD Datalogger|9.40346E8|0.8|M/S|100.0|2008-04-23T00:00:00.0000|2008-05-21T23:59:59.0000
Z3|MCGC||HHZ|38.452702|-87.892303|113.0|0.0|0.0|-90.0|Guralp CMG6TD Sensor/Guralp CMG6TD Datalogger|9.40346E8|0.8|M/S|100.0|2008-04-23T00:00:00.0000|2008-05-21T23:59:59.0000
Z3|MCGE||HHE|38.452702|-87.892303|113.0|0.0|90.0|0.0|Guralp CMG6TD Sensor/Guralp CMG6TD Datalogger|9.40346E8|0.8|M/S|100.0|2008-04-23T00:00:00.0000|2008-05-21T23:59:59.0000
Z3|MCGE||HHN|38.452702|-87.892303|113.0|0.0|0.0|0.0|Guralp CMG6TD Sensor/Guralp CMG6TD Datalogger|9.40346E8|0.8|M/S|100.0|2008-04-23T00:00:00.0000|2008-05-21T23:59:59.0000
Z3|MCGE||HHZ|38.452702|-87.892303|113.0|0.0|0.0|-90.0|Guralp CMG6TD Sensor/Guralp CMG6TD Datalogger|9.40346E8|0.8|M/S|100.0|2008-04-23T00:00:00.0000|2008-05-21T23:59:59.0000
Z3|MCGN||HHE|38.452702|-87.892303|113.0|0.0|90.0|0.0|Guralp CMG6TD Sensor/Guralp CMG6TD Datalogger|9.40346E8|0.8|M/S|100.0|2008-04-23T00:00:00.0000|2008-05-13T23:59:59.0000
Z3|MCGN||HHN|38.452702|-87.892303|113.0|0.0|0.0|0.0|Guralp CMG6TD Sensor/Guralp CMG6TD Datalogger|9.40346E8|0.8|M/S|100.0|2008-04-23T00:00:00.0000|2008-05-13T23:59:59.0000
Z3|MCGN||HHZ|38.452702|-87.892303|113.0|0.0|0.0|-90.0|Guralp CMG6TD Sensor/Guralp CMG6TD Datalogger|9.40346E8|0.8|M/S|100.0|2008-04-23T00:00:00.0000|2008-05-13T23:59:59.0000
Z3|MCGS||HHE|38.452702|-87.892303|113.0|0.0|90.0|0.0|Guralp CMG6TD Sensor/Guralp CMG6TD Datalogger|9.40346E8|0.8|M/S|100.0|2008-04-24T00:00:00.0000|2008-05-18T23:59:59.0000
Z3|MCGS||HHN|38.452702|-87.892303|113.0|0.0|0.0|0.0|Guralp CMG6TD Sensor/Guralp CMG6TD Datalogger|9.40346E8|0.8|M/S|100.0|2008-04-24T00:00:00.0000|2008-05-18T23:59:59.0000
Z3|MCGS||HHZ|38.452702|-87.892303|113.0|0.0|0.0|-90.0|Guralp CMG6TD Sensor/Guralp CMG6TD Datalogger|9.40346E8|0.8|M/S|100.0|2008-04-24T00:00:00.0000|2008-05-18T23:59:59.0000
Z4|AFH||BHE|35.799999|-82.120003|576.0|0.0|90.0|0.0|Nanometrics Trillium 120 Sec Response/Taurus Stand|4.78568E9|0.3|M/S|40.0|2009-04-05T00:00:00.0000|2010-05-13T23:59:59.0000
Z4|AFH||BHN|35.799999|-82.120003|576.0|0.0|0.0|0.0|Nanometrics Trillium 120 Sec Response/Taurus Stand|4.78568E9|0.3|M/S|40.0|2009-04-05T00:00:00.0000|2010-05-13T23:59:59.0000
Z4|AFH||BHZ|35.799999|-82.120003|576.0|0.0|0.0|-90.0|Nanometrics Trillium 120 Sec Response/Taurus Stand|4.78568E9|0.3|M/S|40.0|2009-04-05T00:00:00.0000|2010-05-13T23:59:59.0000
Z4|BEE||BHE|36.049999|-82.25|818.0|0.0|90.0|0.0|Nanometrics Trillium 120 Sec Response/Taurus Stand|4.78568E9|0.3|M/S|40.0|2009-06-12T00:00:00.0000|2010-06-25T23:59:59.0000
